"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,7,"AS","Alaska Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",155.00,31.00,10.93,0.00,11.50,0.00,8.57,0.00,0.00,1887.00,784.00,0.00,686.00,0.00,417.00,
2019,7,"AS","Alaska Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",217.00,22.00,6.46,0.00,8.81,0.00,6.73,0.00,0.00,805.00,344.00,0.00,233.00,0.00,228.00,
2019,7,"AS","Alaska Airlines Inc.","SAN","San Diego, CA: San Diego International",959.00,168.00,30.53,6.09,62.75,1.00,67.63,6.00,1.00,8256.00,1591.00,424.00,2055.00,19.00,4167.00,
2019,7,"AS","Alaska Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",6489.00,1065.00,232.33,22.92,472.53,4.16,333.06,43.00,3.00,54081.00,17260.00,1882.00,15919.00,134.00,18886.00,
2019,7,"AS","Alaska Airlines Inc.","SFO","San Francisco, CA: San Francisco International",2039.00,396.00,83.02,12.05,162.15,1.00,137.78,23.00,2.00,25209.00,5944.00,1245.00,7632.00,19.00,10369.00,
2019,7,"AS","Alaska Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",155.00,12.00,5.02,0.00,0.19,0.00,6.78,2.00,1.00,550.00,306.00,0.00,10.00,0.00,234.00,
2019,7,"AS","Alaska Airlines Inc.","TPA","Tampa, FL: Tampa International",31.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,87.00,0.00,0.00,87.00,0.00,0.00,
2019,7,"B6","JetBlue Airways","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",292.00,64.00,28.19,1.72,16.49,0.00,17.59,3.00,0.00,5099.00,1993.00,162.00,1147.00,0.00,1797.00,
2019,7,"B6","JetBlue Airways","BOS","Boston, MA: Logan International",4509.00,1235.00,303.02,31.15,398.10,0.77,501.96,80.00,11.00,117487.00,31116.00,3645.00,30494.00,42.00,52190.00,
2019,7,"B6","JetBlue Airways","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",159.00,31.00,12.74,1.92,6.05,0.00,10.29,4.00,2.00,2966.00,1060.00,255.00,508.00,0.00,1143.00,
2019,7,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",151.00,38.00,15.69,0.00,13.23,0.00,9.09,5.00,0.00,3007.00,1211.00,0.00,759.00,0.00,1037.00,
2019,7,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",917.00,284.00,92.55,17.64,92.08,0.13,81.60,12.00,2.00,28033.00,8747.00,1702.00,8278.00,8.00,9298.00,
2019,7,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",120.00,41.00,19.43,1.50,12.50,0.00,7.57,0.00,0.00,2878.00,1484.00,72.00,543.00,0.00,779.00,
2019,7,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",58.00,7.00,4.07,0.99,1.01,0.00,0.93,0.00,0.00,586.00,300.00,182.00,50.00,0.00,54.00,
2019,7,"B6","JetBlue Airways","DTW","Detroit, MI: Detroit Metro Wayne County",93.00,28.00,12.12,2.13,7.93,0.00,5.82,0.00,0.00,2521.00,938.00,278.00,589.00,0.00,716.00,
2019,7,"B6","JetBlue Airways","EWR","Newark, NJ: Newark Liberty International",674.00,268.00,70.19,9.26,104.31,1.25,82.99,21.00,3.00,31223.00,6211.00,1352.00,12662.00,145.00,10853.00,
2019,7,"B6","JetBlue Airways","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1962.00,622.00,215.84,10.67,125.04,0.00,270.44,30.00,10.00,57736.00,21081.00,833.00,6728.00,0.00,29094.00,
2019,7,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3739.00,998.00,230.19,29.09,311.62,1.12,425.99,74.00,8.00,114074.00,27342.00,3270.00,36793.00,64.00,46605.00,
2019,7,"B6","JetBlue Airways","LAS","Las Vegas, NV: McCarran International",372.00,86.00,40.39,3.54,13.74,1.91,26.42,1.00,1.00,6866.00,3058.00,822.00,613.00,107.00,2266.00,
2019,7,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",598.00,86.00,31.70,5.73,28.34,0.00,20.23,1.00,0.00,7348.00,3186.00,961.00,1296.00,0.00,1905.00,
2019,7,"B6","JetBlue Airways","LGA","New York, NY: LaGuardia",523.00,164.00,37.06,10.72,78.17,0.36,37.69,15.00,11.00,16960.00,3329.00,717.00,8642.00,13.00,4259.00,
2019,7,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",1676.00,538.00,156.79,9.10,105.43,0.00,266.68,15.00,18.00,55729.00,16010.00,1404.00,7974.00,0.00,30341.00,
2019,7,"B6","JetBlue Airways","MSP","Minneapolis, MN: Minneapolis-St Paul International",89.00,25.00,10.80,1.28,5.01,0.59,7.31,1.00,1.00,1073.00,468.00,64.00,156.00,22.00,363.00,
2019,7,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",239.00,85.00,30.50,1.81,34.67,0.00,18.03,5.00,2.00,8514.00,2813.00,356.00,3542.00,0.00,1803.00,
2019,7,"B6","JetBlue Airways","PDX","Portland, OR: Portland International",151.00,46.00,19.95,1.81,8.21,0.00,16.03,3.00,1.00,3268.00,1398.00,148.00,431.00,0.00,1291.00,
2019,7,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",220.00,69.00,34.16,1.28,14.59,0.00,18.97,9.00,0.00,6441.00,2394.00,332.00,1843.00,0.00,1872.00,
2019,7,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",93.00,29.00,12.65,3.45,2.05,0.00,10.85,0.00,1.00,2438.00,1052.00,466.00,84.00,0.00,836.00,
2019,7,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",186.00,27.00,11.13,3.17,5.79,0.00,6.90,1.00,0.00,2123.00,685.00,286.00,276.00,0.00,876.00,
2019,7,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",217.00,39.00,14.96,1.00,10.70,0.00,12.34,0.00,0.00,3882.00,1451.00,264.00,962.00,0.00,1205.00,
2019,7,"B6","JetBlue Airways","SFO","San Francisco, CA: San Francisco International",457.00,88.00,25.97,3.67,34.73,0.00,23.62,0.00,0.00,6455.00,2093.00,288.00,1487.00,0.00,2587.00,
2019,7,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",240.00,65.00,33.31,4.00,11.62,0.00,16.08,3.00,0.00,4592.00,2816.00,187.00,720.00,0.00,869.00,
2019,7,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",396.00,111.00,45.10,3.18,36.50,0.96,25.26,6.00,7.00,8255.00,3160.00,335.00,2208.00,292.00,2260.00,
2019,7,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",21839.00,3506.00,966.33,175.11,1108.18,2.56,1253.82,78.00,74.00,298239.00,97970.00,16447.00,72655.00,85.00,111082.00,
2019,7,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1642.00,416.00,105.99,23.31,183.41,0.00,103.28,6.00,3.00,39579.00,11440.00,3548.00,14883.00,0.00,9708.00,
2019,7,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",637.00,134.00,52.86,3.69,48.86,0.00,28.59,1.00,3.00,10485.00,4022.00,570.00,3705.00,0.00,2188.00,
2019,7,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",611.00,96.00,33.37,5.47,32.54,0.00,24.62,1.00,5.00,8472.00,3483.00,457.00,2115.00,0.00,2417.00,
2019,7,"DL","Delta Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",799.00,204.00,49.90,8.61,80.02,0.00,65.47,1.00,4.00,18558.00,5138.00,2328.00,6133.00,0.00,4959.00,
2019,7,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",1106.00,219.00,68.87,9.05,89.13,0.00,51.95,1.00,10.00,17325.00,7219.00,1361.00,5038.00,0.00,3707.00,
2019,7,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",948.00,218.00,89.79,7.82,47.13,0.00,73.26,5.00,5.00,22267.00,11770.00,1022.00,2887.00,0.00,6588.00,
2019,7,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",5266.00,924.00,292.35,45.51,273.07,1.00,312.07,28.00,29.00,76888.00,26476.00,5101.00,16709.00,129.00,28473.00,
2019,7,"DL","Delta Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",504.00,178.00,43.49,3.91,101.96,0.00,28.63,5.00,5.00,21568.00,4991.00,553.00,13029.00,0.00,2995.00,
2019,7,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",946.00,274.00,91.02,5.76,104.59,1.00,71.62,6.00,3.00,19804.00,6539.00,446.00,5841.00,21.00,6957.00,
2019,7,"DL","Delta Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",294.00,27.00,14.30,0.00,8.41,0.00,4.28,0.00,2.00,1495.00,1170.00,0.00,197.00,0.00,128.00,
2019,7,"DL","Delta Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",299.00,59.00,15.85,1.40,23.90,0.00,17.85,1.00,0.00,4129.00,724.00,256.00,1570.00,0.00,1579.00,
2019,7,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",414.00,97.00,32.62,5.05,34.57,0.00,24.77,5.00,3.00,7464.00,3148.00,251.00,1435.00,0.00,2630.00,
2019,7,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2884.00,744.00,179.52,31.25,373.70,1.86,157.68,17.00,26.00,69931.00,21141.00,4229.00,28444.00,117.00,16000.00,
2019,7,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1242.00,160.00,73.70,4.25,30.41,0.00,51.64,4.00,1.00,10748.00,4264.00,565.00,1978.00,0.00,3941.00,
2019,7,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",3480.00,577.00,199.39,25.16,175.26,2.92,174.28,12.00,7.00,41235.00,18074.00,2688.00,7154.00,127.00,13192.00,
2019,7,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",2571.00,755.00,158.40,26.62,394.63,0.00,175.35,37.00,59.00,96710.00,26644.00,5724.00,43292.00,0.00,21050.00,
2019,7,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",1615.00,430.00,132.52,9.27,166.85,1.00,120.36,7.00,15.00,32536.00,11040.00,1196.00,10382.00,33.00,9885.00,
2019,7,"DL","Delta Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",199.00,28.00,12.04,1.95,7.08,0.00,6.92,0.00,0.00,2359.00,1244.00,198.00,455.00,0.00,462.00,
2019,7,"DL","Delta Air Lines Inc.","MIA","Miami, FL: Miami International",729.00,169.00,71.37,4.67,51.45,0.00,41.51,2.00,7.00,13301.00,5464.00,915.00,3319.00,0.00,3603.00,
2019,7,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",6625.00,1012.00,289.95,44.75,302.99,0.00,374.31,22.00,40.00,86243.00,26743.00,5555.00,19867.00,0.00,34078.00,
2019,7,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",1240.00,370.00,78.22,11.48,200.46,0.00,79.85,16.00,3.00,39105.00,7530.00,1894.00,21319.00,0.00,8362.00,
2019,7,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",884.00,99.00,47.81,5.96,14.41,0.00,30.82,1.00,0.00,9107.00,5036.00,611.00,1008.00,0.00,2452.00,
2019,7,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",583.00,142.00,43.69,5.92,55.67,0.00,36.72,7.00,2.00,12395.00,2597.00,1585.00,5581.00,0.00,2632.00,
2019,7,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",685.00,127.00,48.40,7.76,30.41,0.00,40.43,2.00,3.00,8493.00,2785.00,1237.00,1335.00,0.00,3136.00,
2019,7,"DL","Delta Air Lines Inc.","SAN","San Diego, CA: San Diego International",933.00,176.00,77.21,3.93,46.16,0.97,47.73,2.00,0.00,9985.00,4179.00,1193.00,1981.00,126.00,2506.00,
2019,7,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",3179.00,486.00,164.20,12.74,144.85,1.00,163.21,2.00,2.00,32376.00,12676.00,1070.00,7309.00,15.00,11306.00,
2019,7,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",1540.00,296.00,95.91,8.91,128.10,0.63,62.45,4.00,0.00,22102.00,10690.00,1103.00,6247.00,35.00,4027.00,
2019,7,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",4431.00,608.00,234.41,28.76,130.53,1.00,213.30,9.00,5.00,47224.00,18491.00,2738.00,5558.00,42.00,20395.00,
2019,7,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",1021.00,255.00,91.54,11.95,80.11,0.00,71.41,1.00,6.00,20433.00,7065.00,1510.00,4803.00,0.00,7055.00,
2019,7,"EV","ExpressJet Airlines LLC","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",87.00,22.00,8.31,1.59,6.11,0.00,5.99,0.00,0.00,1118.00,393.00,143.00,191.00,0.00,391.00,
2019,7,"EV","ExpressJet Airlines LLC","CLT","Charlotte, NC: Charlotte Douglas International",25.00,4.00,0.00,0.00,2.54,0.00,1.46,1.00,0.00,224.00,0.00,0.00,115.00,0.00,109.00,
2019,7,"EV","ExpressJet Airlines LLC","DCA","Washington, DC: Ronald Reagan Washington National",177.00,53.00,15.49,0.00,20.46,0.00,17.05,17.00,2.00,5373.00,2152.00,0.00,1923.00,0.00,1298.00,
2019,7,"EV","ExpressJet Airlines LLC","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",9.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,178.00,75.00,0.00,61.00,0.00,42.00,
2019,7,"EV","ExpressJet Airlines LLC","DTW","Detroit, MI: Detroit Metro Wayne County",12.00,1.00,0.71,0.00,0.29,0.00,0.00,1.00,0.00,34.00,24.00,0.00,10.00,0.00,0.00,
2019,7,"EV","ExpressJet Airlines LLC","EWR","Newark, NJ: Newark Liberty International",1290.00,401.00,61.59,3.73,210.68,0.00,125.00,149.00,10.00,58476.00,9718.00,491.00,37053.00,0.00,11214.00,
2019,7,"EV","ExpressJet Airlines LLC","IAH","Houston, TX: George Bush Intercontinental/Houston",3034.00,735.00,106.94,16.64,312.65,0.00,298.78,51.00,14.00,61444.00,13646.00,1727.00,25325.00,0.00,20746.00,
2019,7,"EV","ExpressJet Airlines LLC","LGA","New York, NY: LaGuardia",141.00,29.00,6.80,0.00,13.62,0.00,8.58,13.00,0.00,2573.00,365.00,0.00,1740.00,0.00,468.00,
2019,7,"EV","ExpressJet Airlines LLC","MSP","Minneapolis, MN: Minneapolis-St Paul International",48.00,16.00,3.79,0.00,5.43,0.00,6.78,0.00,1.00,2566.00,1485.00,0.00,326.00,0.00,755.00,
2019,7,"OO","SkyWest Airlines Inc.","IAD","Washington, DC: Washington Dulles International",417.00,79.00,31.61,5.27,15.83,0.00,26.28,1.00,0.00,9110.00,4918.00,737.00,1460.00,0.00,1995.00,
2019,7,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",877.00,219.00,48.42,9.07,88.91,0.37,72.23,7.00,4.00,19415.00,7081.00,1703.00,4701.00,10.00,5920.00,
2019,7,"OO","SkyWest Airlines Inc.","JFK","New York, NY: John F. Kennedy International",221.00,40.00,7.35,2.60,17.29,0.00,12.76,15.00,0.00,5138.00,1510.00,325.00,1700.00,0.00,1603.00,
2019,7,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",131.00,16.00,1.27,0.27,7.19,0.00,7.27,0.00,0.00,370.00,33.00,4.00,156.00,0.00,177.00,
2019,7,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",2741.00,400.00,86.40,1.97,113.69,0.93,197.01,26.00,0.00,33341.00,12512.00,57.00,3733.00,40.00,16999.00,
2019,7,"OO","SkyWest Airlines Inc.","LGA","New York, NY: LaGuardia",1117.00,270.00,44.81,25.12,120.68,0.00,79.40,65.00,4.00,26561.00,5450.00,3793.00,9830.00,0.00,7488.00,
2019,7,"OO","SkyWest Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",240.00,24.00,8.83,1.86,7.80,0.10,5.41,4.00,1.00,2831.00,1612.00,333.00,398.00,13.00,475.00,
2019,7,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",4424.00,605.00,134.29,50.73,159.96,0.93,259.10,28.00,7.00,51641.00,19628.00,5626.00,6796.00,36.00,19555.00,
2019,7,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5710.00,1516.00,280.57,25.87,599.73,1.21,608.61,213.00,31.00,168024.00,45542.00,8353.00,57894.00,52.00,56183.00,
2019,7,"OO","SkyWest Airlines Inc.","PDX","Portland, OR: Portland International",742.00,58.00,22.74,0.95,18.54,0.00,15.77,3.00,1.00,3069.00,1761.00,176.00,561.00,0.00,571.00,
2019,7,"OO","SkyWest Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",33.00,5.00,2.97,0.00,1.03,0.00,1.00,1.00,0.00,458.00,245.00,0.00,142.00,0.00,71.00,
2019,7,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1172.00,153.00,38.54,5.27,33.54,1.97,73.68,2.00,1.00,11795.00,5247.00,398.00,1129.00,75.00,4946.00,
2019,7,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",611.00,76.00,22.23,0.60,16.73,0.00,36.44,5.00,0.00,6677.00,3226.00,9.00,614.00,0.00,2828.00,
2019,7,"OO","SkyWest Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",540.00,66.00,10.64,0.03,31.25,0.00,24.09,1.00,1.00,3130.00,651.00,2.00,989.00,0.00,1488.00,
2019,7,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",3334.00,685.00,87.34,3.98,299.84,0.00,293.84,13.00,6.00,52724.00,14553.00,160.00,17825.00,0.00,20186.00,
2019,7,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",3608.00,373.00,108.91,14.65,81.25,1.06,167.13,9.00,4.00,28242.00,12445.00,878.00,2736.00,97.00,12086.00,
2019,7,"UA","United Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",348.00,91.00,25.84,6.31,25.10,0.00,33.74,6.00,2.00,6486.00,1386.00,965.00,1523.00,0.00,2612.00,
2019,7,"UA","United Air Lines Inc.","BOS","Boston, MA: Logan International",1242.00,353.00,68.89,20.97,129.42,0.00,133.73,22.00,6.00,28867.00,5885.00,2097.00,6946.00,0.00,13939.00,
2019,7,"UA","United Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",323.00,111.00,21.23,8.96,45.98,0.00,34.83,1.00,1.00,8166.00,1452.00,654.00,2882.00,0.00,3178.00,
2019,7,"UA","United Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",141.00,54.00,12.36,3.97,11.85,0.00,25.82,5.00,3.00,3812.00,589.00,403.00,569.00,0.00,2251.00,
2019,7,"UA","United Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",384.00,123.00,27.46,5.40,33.35,0.00,56.79,4.00,2.00,10868.00,2456.00,635.00,1994.00,0.00,5783.00,
2019,7,"UA","United Air Lines Inc.","DEN","Denver, CO: Denver International",6311.00,1411.00,279.16,66.99,624.77,0.00,440.09,45.00,57.00,101821.00,20035.00,8032.00,30049.00,0.00,43705.00,
2019,7,"UA","United Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",556.00,155.00,41.40,11.22,37.61,0.00,64.78,8.00,4.00,13189.00,3356.00,1241.00,2165.00,0.00,6427.00,
2019,7,"UA","United Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",123.00,35.00,8.41,2.21,9.97,0.00,14.41,0.00,1.00,2409.00,478.00,203.00,385.00,0.00,1343.00,
2019,7,"UA","United Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",4852.00,1339.00,236.91,56.67,622.92,0.00,422.51,188.00,78.00,137984.00,22484.00,10175.00,52059.00,0.00,53266.00,
2019,7,"UA","United Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",518.00,181.00,34.75,13.76,72.08,0.00,60.42,7.00,6.00,12158.00,2140.00,1759.00,2760.00,0.00,5499.00,
2019,7,"UA","United Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",504.00,93.00,42.86,1.00,24.14,0.00,25.00,4.00,0.00,7180.00,3683.00,19.00,715.00,0.00,2763.00,
2019,7,"UA","United Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",2522.00,583.00,122.41,50.03,200.18,0.00,210.38,27.00,13.00,47019.00,9486.00,5474.00,12205.00,0.00,19854.00,
2019,7,"UA","United Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",5228.00,1107.00,247.62,73.68,382.99,0.00,402.71,30.00,20.00,89701.00,24027.00,8302.00,19876.00,0.00,37496.00,
2019,7,"UA","United Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",1139.00,240.00,56.08,20.19,46.00,0.00,117.72,4.00,2.00,18616.00,4498.00,2120.00,1939.00,0.00,10059.00,
2019,7,"UA","United Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",2595.00,514.00,137.46,60.23,108.02,0.00,208.29,21.00,3.00,45882.00,11114.00,7930.00,5216.00,0.00,21622.00,
2019,7,"UA","United Air Lines Inc.","LGA","New York, NY: LaGuardia",751.00,261.00,33.53,12.00,158.61,0.00,56.87,21.00,11.00,21874.00,2314.00,1626.00,12228.00,0.00,5706.00,
2019,7,"UA","United Air Lines Inc.","MCO","Orlando, FL: Orlando International",1109.00,320.00,72.77,25.19,114.48,0.00,107.57,15.00,7.00,23945.00,4767.00,3295.00,6097.00,0.00,9786.00,
2019,7,"UA","United Air Lines Inc.","MIA","Miami, FL: Miami International",275.00,78.00,14.21,3.55,20.64,0.00,39.60,6.00,3.00,6556.00,1366.00,435.00,896.00,0.00,3859.00,
2019,7,"UA","United Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",351.00,109.00,18.72,11.48,31.71,0.00,47.09,5.00,1.00,8223.00,1177.00,1314.00,1275.00,0.00,4457.00,
2019,7,"UA","United Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",7081.00,1667.00,301.57,92.15,675.24,0.00,598.04,109.00,48.00,168923.00,28914.00,14391.00,62242.00,0.00,63376.00,
2019,7,"UA","United Air Lines Inc.","PDX","Portland, OR: Portland International",694.00,149.00,35.98,11.02,28.71,0.00,73.30,5.00,0.00,12067.00,2599.00,1161.00,1869.00,0.00,6438.00,
2019,7,"UA","United Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",410.00,129.00,19.72,6.73,55.30,0.00,47.24,3.00,2.00,8838.00,1269.00,648.00,3494.00,0.00,3427.00,
2019,7,"UA","United Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",551.00,133.00,31.24,17.04,21.88,0.00,62.84,4.00,1.00,10191.00,2451.00,1502.00,788.00,0.00,5450.00,
2019,7,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",879.00,183.00,43.89,13.51,45.91,0.00,79.69,4.00,1.00,12971.00,2790.00,1221.00,2192.00,0.00,6768.00,
2019,7,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",1036.00,262.00,66.83,20.57,67.38,0.00,107.22,9.00,2.00,17981.00,3510.00,2577.00,2652.00,0.00,9242.00,
2019,7,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",5356.00,1187.00,273.66,81.20,368.06,0.00,464.08,36.00,4.00,97280.00,26229.00,9591.00,18914.00,0.00,42546.00,
2019,7,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",126.00,32.00,7.56,2.69,9.40,0.00,12.35,2.00,0.00,2470.00,485.00,270.00,503.00,0.00,1212.00,
2019,7,"UA","United Air Lines Inc.","TPA","Tampa, FL: Tampa International",681.00,199.00,38.15,17.93,73.24,0.00,69.68,10.00,8.00,12849.00,2199.00,1780.00,3021.00,0.00,5849.00,
2019,7,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3386.00,613.00,171.81,28.30,147.84,2.59,262.46,42.00,9.00,39689.00,9714.00,2221.00,9941.00,72.00,17741.00,
2019,7,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",946.00,240.00,85.89,5.77,79.73,1.00,67.62,16.00,3.00,17442.00,6676.00,749.00,5734.00,29.00,4254.00,
2019,7,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6261.00,1128.00,296.94,56.42,319.06,6.32,449.26,184.00,31.00,74514.00,16589.00,5922.00,21799.00,348.00,29856.00,
2019,7,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",288.00,80.00,31.95,1.00,12.97,0.20,33.89,5.00,1.00,4799.00,1438.00,539.00,678.00,8.00,2136.00,
2019,7,"WN","Southwest Airlines Co.","DCA","Washington, DC: Ronald Reagan Washington National",1383.00,313.00,89.80,11.60,106.42,1.00,104.18,36.00,8.00,21394.00,7001.00,966.00,6079.00,28.00,7320.00,
2019,7,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",6534.00,1443.00,364.07,59.76,560.40,5.76,453.00,91.00,45.00,80790.00,20561.00,4803.00,27139.00,195.00,28092.00,
2019,7,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",527.00,128.00,52.41,3.16,19.47,0.00,52.95,5.00,4.00,7686.00,2791.00,462.00,1033.00,0.00,3400.00,
2019,7,"WN","Southwest Airlines Co.","EWR","Newark, NJ: Newark Liberty International",439.00,168.00,36.48,6.84,77.16,0.00,47.51,10.00,6.00,14567.00,3195.00,662.00,6416.00,0.00,4294.00,
2019,7,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1791.00,370.00,142.09,14.44,75.82,4.12,133.54,12.00,13.00,23024.00,8256.00,1225.00,3820.00,185.00,9538.00,
2019,7,"WN","Southwest Airlines Co.","HNL","Honolulu, HI: Daniel K Inouye International",341.00,35.00,12.29,0.00,2.11,0.04,20.56,1.00,0.00,2302.00,718.00,0.00,57.00,6.00,1521.00,
2019,7,"WN","Southwest Airlines Co.","IAD","Washington, DC: Washington Dulles International",148.00,43.00,14.13,1.23,13.73,0.00,13.91,0.00,1.00,2451.00,656.00,136.00,786.00,0.00,873.00,
2019,7,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",6004.00,764.00,264.96,18.34,75.04,0.98,404.69,49.00,5.00,37693.00,12464.00,1147.00,2560.00,31.00,21491.00,
